Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,demand_multiplier,supply_multiplier,adjusted_ride_cost,profit_percentage
75,3.635872280930758,Urban,Gold,6,4.02,Evening,Premium,171,575.0117219060105,1.875,1.3571428571428572,7.289063935869454,154.46428571428572
57,3.552852430579554,Suburban,Silver,92,4.11,Afternoon,Premium,58,264.675747588135,1.425,1.4615384615384615,6.313979372689077,108.26923076923079
36,2.532082587647967,Rural,Gold,65,3.54,Night,Economy,53,185.61792391524813,0.9,1.1,5.2190671284497085,-0.9999999999999849
73,3.5950703941493902,Rural,Gold,98,3.97,Evening,Economy,57,251.1556502722435,1.825,1.4074074074074074,6.4709511002708675,156.85185185185182
68,3.675352035949153,Rural,Gold,51,3.99,Evening,Economy,110,299.689056274687,1.7,1.3103448275862069,6.505160858677098,122.75862068965517
25,2.4261372562229817,Rural,Gold,11,3.58,Night,Economy,31,92.65681121424488,0.625,1.2222222222222223,4.517406936941196,-2.2222222222222183
97,3.509113973502143,Urban,Regular,95,4.91,Night,Premium,101,332.2293764400841,1.1975308641975309,1.52,6.4064500208187125,82.02469135802467
30,2.179864811772348,Rural,Regular,85,3.74,Evening,Economy,44,184.11208970364285,0.75,1.5714285714285714,5.448697511769423,25.714285714285705
83,2.179864811772348,Suburban,Gold,24,4.9,Morning,Premium,24,124.5817744544144,1.0246913580246915,1.5714285714285714,5.306311431666215,61.02292768959436
27,1.8659927139402679,Rural,Gold,2,4.3,Evening,Economy,22,60.98181721983856,0.675,2.2,4.685163646051285,76.00000000000003
58,3.316399554147018,Suburban,Gold,72,4.14,Afternoon,Economy,10,35.88598786056829,1.45,1.8095238095238095,4.555538633509426,162.38095238095238
32,2.9530197178004727,Urban,Gold,67,3.76,Evening,Premium,23,132.12301879164062,0.8,2.533333333333333,5.593853458102788,102.66666666666669
76,2.3095478330554635,Urban,Gold,40,4.68,Afternoon,Economy,157,561.5796822292014,1.9,1.375,7.291742663082847,161.25
21,2.4261372562229817,Suburban,Regular,38,4.54,Morning,Economy,179,546.3787898746884,0.525,1.2222222222222223,6.282709712302407,-2.2222222222222046
47,3.9523174472404716,Urban,Gold,53,4.69,Night,Economy,41,147.4597413359118,1.175,1.027027027027027,5.187095479938901,20.675675675675684
33,3.262991278058612,Suburban,Regular,97,4.13,Morning,Premium,169,668.8922140357987,0.825,1.9,6.95605822495731,56.75
92,4.628908621610151,Rural,Silver,26,3.56,Evening,Economy,19,62.06928479024478,1.1358024691358024,0.5757575757575758,4.050022657408369,-9.135802469135799
24,2.179864811772348,Rural,Silver,34,3.51,Afternoon,Premium,111,477.7411361723483,0.6,1.5714285714285714,6.399574250027885,25.714285714285705
75,2.4261372562229817,Rural,Gold,71,4.06,Night,Economy,150,411.0057654245888,1.875,1.2222222222222223,6.8489477309949836,129.1666666666667
89,4.797532974484128,Urban,Gold,35,4.8,Night,Premium,177,650.2985711974341,1.0987654320987654,0.5,6.350223145535119,-12.098765432098759
67,3.262991278058612,Urban,Regular,42,4.13,Evening,Economy,68,243.22861759627588,1.675,1.9,6.652959896274689,218.25000000000006
61,3.4165954829189302,Suburban,Silver,51,4.73,Evening,Premium,150,680.9330686248741,1.525,1.6521739130434783,7.448133069091203,151.9565217391304
80,4.646816403133967,Rural,Regular,80,4.74,Night,Economy,147,432.30725774113824,2.0,0.5671641791044776,6.540584896374076,60.00000000000002
66,2.9530197178004727,Suburban,Gold,62,4.59,Night,Economy,161,720.729944900258,1.65,2.533333333333333,8.010907635820578,318.0
39,2.7188773334623453,Suburban,Regular,54,3.77,Morning,Premium,176,510.4543750320455,0.975,3.1666666666666665,7.363297267790524,208.75
46,3.367537919264461,Urban,Regular,9,4.33,Morning,Economy,128,522.7974318549136,1.15,1.7272727272727273,6.9464622138478935,98.63636363636363
89,4.765551650662087,Rural,Silver,41,4.89,Morning,Premium,115,432.16279228896633,1.0987654320987654,0.5135135135135135,5.942474991194767,-12.098765432098752
60,3.021796196582768,Urban,Gold,56,4.33,Night,Premium,126,382.4570671338528,1.5,2.375,7.217812623745382,256.25000000000006
58,2.8021934018688746,Rural,Regular,99,3.62,Morning,Premium,106,351.43931589566165,1.45,2.923076923076923,7.306908524816586,323.84615384615387
68,3.021796196582768,Urban,Silver,93,4.44,Morning,Premium,154,510.19578633034166,1.7,2.375,7.6309055743770955,303.74999999999994
45,3.207096731201231,Suburban,Silver,71,3.72,Night,Economy,121,313.92644056486665,1.125,2.0,6.5615036675510625,124.99999999999997
91,4.535354507268423,Suburban,Gold,100,4.88,Night,Economy,101,372.2298219510593,1.123456790123457,0.6229508196721312,5.815762920442727,-10.123456790123441
39,2.7188773334623453,Urban,Regular,70,4.02,Morning,Premium,66,314.46800852423786,0.975,3.1666666666666665,6.879273472180885,208.75
97,2.4261372562229817,Rural,Gold,58,4.32,Evening,Premium,142,491.5779538643877,1.1975308641975309,1.2222222222222223,6.579941944237379,46.36488340192045
42,3.148466777251928,Suburban,Silver,39,3.94,Afternoon,Economy,128,527.1558943563921,1.05,2.111111111111111,7.064356296412961,121.6666666666667
27,2.9530197178004727,Urban,Gold,11,3.77,Evening,Economy,111,432.849396942834,0.675,2.533333333333333,6.777921549533796,102.66666666666669
67,4.253498873599125,Rural,Regular,94,4.3,Evening,Premium,168,544.6027807887253,1.675,0.7916666666666666,6.594095661318618,34.00000000000002
69,4.324393838974099,Urban,Regular,75,3.57,Night,Premium,136,470.18271352951473,1.725,0.7450980392156863,6.47674486727718,38.00000000000001
69,4.228943364097925,Urban,Regular,65,4.22,Night,Economy,18,53.5391040086766,1.725,0.8085106382978723,4.326381293644279,39.46808510638297
93,3.148466777251928,Suburban,Gold,34,3.54,Afternoon,Economy,80,352.0685727015968,1.1481481481481481,2.111111111111111,6.750361847284152,142.38683127572017
84,4.765551650662087,Suburban,Regular,7,4.4,Afternoon,Premium,101,396.3698341114785,1.037037037037037,0.5135135135135135,5.798608169450747,-17.037037037037038
96,4.253498873599125,Urban,Gold,41,4.39,Morning,Economy,130,367.7829980600229,1.1851851851851851,0.7916666666666666,5.857112156216551,-5.1851851851851825
30,2.8021934018688746,Suburban,Gold,72,4.18,Night,Premium,113,352.9356730761453,0.75,2.923076923076923,6.716989970286794,133.84615384615387
60,4.253498873599125,Suburban,Regular,15,4.06,Morning,Economy,78,339.1055825696459,1.5,0.7916666666666666,6.011087499154646,20.00000000000001
72,4.012805430898135,Urban,Regular,39,3.77,Night,Premium,115,347.8959667426787,1.8,0.9743589743589743,6.415352250984872,75.38461538461539
31,2.8021934018688746,Suburban,Regular,82,4.63,Morning,Economy,108,469.2509135918648,0.775,2.923076923076923,7.001541765211592,133.84615384615387
71,2.8021934018688746,Rural,Silver,60,4.3,Night,Premium,62,213.8430201203033,1.775,2.923076923076923,7.012580307938933,418.8461538461537
91,4.535354507268423,Rural,Silver,86,4.44,Morning,Premium,129,567.5392184514062,1.123456790123457,0.6229508196721312,6.236535194698886,-10.123456790123438
91,4.515781739560532,Rural,Gold,2,3.53,Evening,Premium,107,492.179013222281,1.123456790123457,0.6333333333333333,6.094367382993,-10.123456790123443
32,2.033671478440892,Urban,Silver,13,4.75,Afternoon,Economy,53,173.88747446193491,0.8,1.8333333333333333,5.545314007592565,46.666666666666686
23,2.532082587647967,Suburban,Gold,47,4.84,Evening,Economy,125,418.10682439062094,0.575,1.1,5.910617781063782,-11.99999999999999
61,4.228943364097925,Suburban,Silver,100,4.58,Night,Premium,157,658.3040013013618,1.525,0.8085106382978723,6.700331062918014,23.29787234042551
57,4.041974204165416,Urban,Regular,78,3.62,Afternoon,Economy,171,764.5953413909641,1.425,0.95,6.943190898667972,35.375
89,4.699069055243041,Suburban,Gold,86,4.51,Afternoon,Economy,90,384.2092919756728,1.0987654320987654,0.5428571428571428,5.825187715447633,-12.098765432098755
64,4.178331127370225,Rural,Gold,22,3.96,Night,Premium,118,404.6018875393623,1.6,0.8444444444444444,6.305658501576041,35.11111111111112
91,3.675352035949153,Urban,Regular,82,3.73,Afternoon,Premium,90,446.81702579708536,1.123456790123457,1.3103448275862069,6.490368996219404,47.211579395487455
91,4.369518402421608,Suburban,Gold,67,4.56,Night,Economy,50,158.1067231747087,1.123456790123457,0.7169811320754716,4.963549677961906,-10.123456790123436
69,3.9523174472404716,Suburban,Regular,47,4.39,Evening,Premium,60,284.2362895344896,1.725,1.027027027027027,6.223685089983626,77.16216216216216
71,4.535354507268423,Suburban,Regular,79,3.85,Afternoon,Economy,147,591.2989763287625,1.775,0.6229508196721312,6.734168914727272,41.999999999999986
38,2.179864811772348,Rural,Silver,28,3.85,Evening,Economy,12,36.00027803358747,0.95,1.5714285714285714,4.002654479087254,49.28571428571426
100,3.7866679764325752,Suburban,Regular,67,3.94,Evening,Premium,162,581.1370845965885,1.2345679012345678,1.1875,6.748731017361643,46.60493827160493
65,4.324393838974099,Suburban,Gold,97,4.81,Night,Premium,144,588.1367698544636,1.625,0.7450980392156863,6.640630843912197,30.0
73,3.982931771429641,Urban,Regular,91,4.23,Evening,Premium,86,400.2673330229722,1.825,1.0,6.595080655411051,82.5
56,3.509113973502143,Suburban,Regular,87,3.73,Evening,Premium,172,575.4102708388258,1.4,1.52,7.111082216879899,112.79999999999998
75,4.413074286717208,Rural,Silver,80,4.7,Morning,Economy,69,190.9788526811355,1.875,0.6909090909090909,5.661112520312625,49.999999999999986
97,3.316399554147018,Urban,Regular,43,3.79,Afternoon,Premium,106,398.1593839328215,1.1975308641975309,1.8095238095238095,6.761336284876028,116.69606114050559
94,4.716018835809685,Rural,Regular,48,4.73,Night,Premium,169,770.8733244527833,1.1604938271604939,0.5352112676056338,6.574622443046821,-7.160493827160481
53,3.367537919264461,Urban,Silver,28,4.99,Afternoon,Premium,64,211.0820229741896,1.325,1.7272727272727273,6.182270826392532,128.86363636363635
81,2.3095478330554635,Rural,Silver,78,4.8,Afternoon,Premium,141,618.4288567281086,2.025,1.375,7.4517861638821525,178.4375
47,3.8556285521874916,Rural,Silver,87,3.53,Morning,Premium,170,739.2271199769044,1.175,1.1176470588235294,6.879128560867478,31.32352941176471
80,4.253498873599125,Suburban,Regular,13,4.44,Night,Economy,35,128.7410738814351,2.0,0.7916666666666666,5.332649796732005,60.00000000000001
75,4.413074286717208,Rural,Gold,54,4.73,Night,Premium,145,584.4917299915722,1.875,0.6909090909090909,6.777347682208552,49.999999999999986
89,2.7188773334623453,Urban,Silver,42,4.73,Afternoon,Economy,102,328.31398217312767,1.0987654320987654,3.1666666666666665,7.041712148718175,247.94238683127568
30,2.8021934018688746,Rural,Gold,8,4.1,Afternoon,Economy,94,274.6803754439265,0.75,2.923076923076923,6.466657024320464,133.84615384615387
64,1.8659927139402679,Rural,Gold,91,4.34,Evening,Premium,21,108.2430435427408,1.6,2.2,5.945461218437607,252.00000000000006
55,3.675352035949153,Suburban,Gold,92,4.85,Morning,Economy,44,181.78093960037765,1.375,1.3103448275862069,5.794594999684634,80.17241379310343
94,4.797532974484128,Suburban,Gold,26,4.7,Morning,Premium,94,405.317954516569,1.1604938271604939,0.5,5.933027871529882,-7.1604938271604786
53,3.635872280930758,Urban,Gold,6,3.67,Evening,Economy,178,775.7916851510323,1.325,1.3571428571428572,7.241394714850047,79.82142857142858
29,2.179864811772348,Suburban,Regular,68,3.98,Morning,Economy,114,289.1296809487768,0.725,1.5714285714285714,5.898464308613857,25.71428571428572
29,3.0868124968095176,Urban,Silver,76,3.61,Morning,Economy,166,674.132847635612,0.725,2.235294117647059,7.09548564100251,78.82352941176471
75,4.09832769608397,Suburban,Silver,38,4.25,Afternoon,Economy,146,479.11995337350106,1.875,0.9047619047619048,6.7017057611663695,69.64285714285715
74,4.369518402421608,Suburban,Regular,60,3.93,Night,Economy,162,676.4404324115253,1.85,0.7169811320754716,6.909884849804767,48.00000000000003
89,4.781642782060172,Urban,Silver,10,4.91,Evening,Economy,16,54.44953818628992,1.0987654320987654,0.5066666666666667,3.88899623833291,-12.098765432098753
29,2.8021934018688746,Suburban,Gold,44,4.29,Evening,Premium,87,267.7404170012178,0.725,2.923076923076923,6.441107081890622,133.84615384615387
40,3.262991278058612,Rural,Silver,45,4.42,Evening,Premium,130,445.4842486108808,1.0,1.9,6.742196524908237,89.99999999999999
79,2.629200764425884,Urban,Regular,1,4.35,Night,Premium,45,210.25675967194184,1.975,1.0,6.031303099052076,97.50000000000001
98,4.960388060499558,Urban,Gold,87,4.28,Afternoon,Premium,170,603.8458024755097,1.2098765432098766,0.4367816091954023,6.372403154074018,-3.2098765432098726
95,4.797532974484128,Urban,Regular,74,4.39,Night,Economy,118,464.9915827255092,1.1728395061728396,0.5,6.08059292846863,-6.172839506172826
79,2.8021934018688746,Rural,Gold,67,4.05,Evening,Premium,151,514.9363491532515,1.975,2.923076923076923,7.9975848301251595,477.3076923076922
38,3.367537919264461,Suburban,Regular,18,4.17,Night,Premium,121,450.5387531372676,0.95,1.7272727272727273,6.607046237259354,64.0909090909091
83,4.070471320245163,Suburban,Silver,48,3.64,Evening,Economy,176,741.3443926126964,1.0246913580246915,0.926829268292683,6.558290146320528,-5.0286058416139525
59,3.4637385108011927,Suburban,Regular,40,4.0,Afternoon,Premium,147,631.6312970255759,1.475,1.5833333333333333,7.297173832530824,133.54166666666666
51,2.629200764425884,Suburban,Regular,72,3.62,Afternoon,Economy,16,71.21364105240121,1.275,1.0,4.519583891360371,27.499999999999996
64,4.203894362080723,Rural,Silver,51,5.0,Evening,Premium,29,144.60138253530263,1.6,0.8260869565217391,5.25814779255042,32.17391304347827
30,2.033671478440892,Rural,Regular,93,3.81,Evening,Economy,129,505.92196882791006,0.75,1.8333333333333333,6.610721465140644,46.66666666666667
60,2.9530197178004727,Suburban,Regular,95,4.84,Afternoon,Economy,180,726.3339146351499,1.5,2.533333333333333,7.923373157513097,280.0
75,4.324393838974099,Rural,Regular,17,4.83,Afternoon,Premium,79,283.4132787585248,1.875,0.7450980392156863,6.054720804632275,50.0
25,2.9530197178004727,Suburban,Regular,88,4.68,Afternoon,Premium,31,148.18648820169864,0.625,2.533333333333333,5.708188142396688,102.66666666666669
46,3.7506765155716404,Suburban,Gold,67,3.53,Morning,Economy,61,158.59209307103367,1.15,1.2258064516129032,5.414159375142776,40.96774193548388
48,2.629200764425884,Urban,Regular,86,3.55,Night,Economy,15,57.89462608061131,1.2,1.0,4.255237480516932,20.000000000000004
51,2.033671478440892,Rural,Gold,64,4.57,Morning,Economy,34,142.5577269374603,1.275,1.8333333333333333,5.811825449450322,133.75
68,3.4165954829189302,Suburban,Gold,96,4.77,Morning,Economy,105,359.128113102171,1.7,1.6521739130434783,6.917390282742258,180.86956521739128
89,2.3095478330554635,Suburban,Silver,18,3.83,Morning,Economy,121,407.5520587692045,1.0987654320987654,1.375,6.424432391626008,51.080246913580254
84,4.413074286717208,Suburban,Regular,1,4.47,Afternoon,Economy,146,487.3991192361553,1.037037037037037,0.6909090909090909,6.004777413281834,-17.03703703703704
50,2.3095478330554635,Rural,Regular,25,3.8,Evening,Premium,13,89.61312852216915,1.25,1.375,5.043570684694571,71.875
99,4.041974204165416,Urban,Gold,26,4.83,Evening,Premium,151,510.6580782397596,1.2222222222222223,0.95,6.3867627614300195,16.111111111111118
21,2.4261372562229817,Urban,Gold,91,4.82,Morning,Economy,47,171.6271185714875,0.525,1.2222222222222223,5.128792675103236,-2.222222222222215
53,3.207096731201231,Suburban,Silver,54,3.84,Evening,Economy,132,520.5653406452625,1.325,2.0,7.230199693238163,165.0
60,3.021796196582768,Urban,Gold,68,4.23,Night,Economy,108,458.096326804516,1.5,2.375,7.398154597520839,256.24999999999994
32,3.367537919264461,Suburban,Silver,9,4.68,Night,Premium,135,530.1491563778454,0.8,1.7272727272727273,6.597922676032914,38.18181818181819
51,3.509113973502143,Rural,Regular,21,4.43,Evening,Premium,38,200.2582591219043,1.275,1.52,5.963837680884677,93.80000000000001
22,1.8659927139402679,Urban,Regular,75,4.39,Night,Premium,19,128.0167601925525,0.55,2.2,5.421903522323897,76.00000000000001
21,2.179864811772348,Rural,Regular,6,4.96,Afternoon,Premium,180,836.1164185613576,0.525,1.5714285714285714,6.958560348374823,25.71428571428571
55,3.316399554147018,Rural,Silver,49,4.59,Morning,Economy,111,471.0890518884983,1.375,1.8095238095238095,7.067417394383863,148.80952380952382
42,3.7506765155716404,Rural,Gold,32,4.75,Night,Economy,12,50.6401755820817,1.05,1.2258064516129032,4.192360270241013,28.70967741935483
86,3.552852430579554,Rural,Silver,31,3.69,Afternoon,Economy,85,263.1611767019543,1.0617283950617284,1.4615384615384615,6.014600260153376,55.175688509021825
48,3.148466777251928,Rural,Silver,60,4.47,Afternoon,Premium,124,524.1655595085831,1.2,2.111111111111111,7.192096339530364,153.3333333333333
82,4.610743748235367,Urban,Gold,43,4.8,Night,Premium,112,330.2265438250878,1.0123456790123457,0.5846153846153846,5.592637601773823,-19.012345679012327
63,4.253498873599125,Rural,Regular,88,4.09,Morning,Economy,70,212.7407519371268,1.575,0.7916666666666666,5.594909677563216,26.0
44,3.4637385108011927,Urban,Regular,83,3.61,Night,Economy,13,48.92895253547415,1.1,1.5833333333333333,4.456878110411515,74.16666666666667
39,3.148466777251928,Suburban,Gold,78,4.21,Afternoon,Economy,165,734.3951190125542,0.975,2.111111111111111,7.32160510575187,105.83333333333333
23,2.179864811772348,Rural,Gold,98,4.35,Morning,Economy,76,281.33950234360725,0.575,1.5714285714285714,5.8712270994171964,25.71428571428571
31,2.179864811772348,Rural,Silver,27,4.73,Morning,Premium,141,476.28985780068655,0.775,1.5714285714285714,6.3965368992038005,25.7142857142857
44,2.179864811772348,Rural,Regular,55,3.66,Night,Premium,103,490.3421583214189,1.1,1.5714285714285714,6.743577851523033,72.85714285714288
23,1.8659927139402679,Urban,Gold,92,3.71,Night,Economy,105,363.4447759027239,0.575,2.2,6.462503274187559,76.00000000000003
63,4.203894362080723,Urban,Silver,36,4.59,Morning,Economy,18,49.83993575677632,1.575,0.8260869565217391,4.187320054020044,30.108695652173918
25,2.9530197178004727,Urban,Gold,15,4.18,Morning,Premium,176,516.8295590439432,0.625,2.533333333333333,6.955059806484844,102.66666666666669
27,2.629200764425884,Rural,Regular,1,4.34,Night,Economy,99,262.6864663772181,0.675,1.0,5.352564865207352,-19.999999999999993
57,3.635872280930758,Urban,Gold,27,4.58,Afternoon,Economy,107,423.5098573724167,1.425,1.3571428571428572,6.709350453163565,93.39285714285717
83,3.552852430579554,Suburban,Gold,77,3.62,Night,Premium,74,373.975635759196,1.0246913580246915,1.4615384615384615,6.3298556063651885,49.76258309591644
80,1.8659927139402679,Suburban,Regular,53,3.67,Evening,Premium,48,184.24294467848267,2.0,2.2,6.69909256809962,340.00000000000006
50,4.041974204165416,Rural,Silver,61,4.7,Evening,Premium,73,319.11098294212263,1.25,0.95,5.940024642615197,18.750000000000004
84,2.3095478330554635,Rural,Gold,21,4.63,Night,Economy,172,549.2008068168793,1.037037037037037,1.375,6.664561647706883,42.59259259259259
90,4.391485425238363,Rural,Regular,1,3.59,Afternoon,Premium,87,427.8571629452071,1.1111111111111112,0.7037037037037037,5.943632304190935,-11.11111111111111
28,2.4261372562229817,Urban,Silver,68,4.82,Evening,Premium,43,164.316390505398,0.7,1.2222222222222223,5.085525768153985,-2.2222222222222068
97,4.592314111729054,Rural,Silver,62,3.52,Morning,Premium,152,638.1340201838489,1.1975308641975309,0.59375,6.4173009896104105,-4.197530864197535
99,3.367537919264461,Suburban,Silver,7,4.4,Morning,Economy,39,131.44358716419623,1.2222222222222223,1.7272727272727273,5.629389395928311,111.11111111111111
96,4.369518402421608,Rural,Regular,58,4.28,Afternoon,Economy,21,55.6373707994896,1.1851851851851851,0.7169811320754716,3.9843896211401053,-5.185185185185187
88,4.681889739291295,Rural,Gold,89,3.6,Evening,Premium,107,467.92749485577286,1.0864197530864197,0.5507246376811594,6.010513308796437,-13.086419753086417
53,3.0868124968095176,Rural,Silver,78,4.03,Afternoon,Premium,26,120.24719290813758,1.325,2.235294117647059,5.878138759219677,196.1764705882353
28,2.880009005515603,Rural,Silver,77,3.58,Afternoon,Economy,98,374.65518279544045,0.7,2.7142857142857144,6.7026198148031595,117.14285714285717
59,3.316399554147018,Rural,Regular,97,3.6,Afternoon,Premium,67,269.44414015954374,1.475,1.8095238095238095,6.579472355277186,166.90476190476193
50,3.5950703941493902,Suburban,Gold,100,4.22,Morning,Premium,173,685.6696935694298,1.25,1.4074074074074074,7.096117518397911,75.92592592592592
89,2.3095478330554635,Urban,Gold,40,3.59,Morning,Premium,151,528.0024896243917,1.0987654320987654,1.375,6.682994752360674,51.08024691358024
83,3.8556285521874916,Urban,Silver,96,4.71,Evening,Premium,176,812.0729938599545,1.0246913580246915,1.1176470588235294,6.836281984985199,14.524328249818469
73,2.880009005515603,Urban,Gold,28,4.31,Evening,Economy,29,118.97305838669006,1.825,2.7142857142857144,6.380701255501488,395.35714285714283
76,3.888709293786176,Suburban,Regular,8,4.89,Afternoon,Premium,138,406.5899107855241,1.9,1.0857142857142856,6.733088630487535,106.28571428571428
56,3.888709293786176,Rural,Silver,33,3.97,Morning,Economy,47,134.77582951421903,1.4,1.0857142857142856,5.327192735601406,51.99999999999997
40,3.262991278058612,Rural,Regular,11,4.4,Afternoon,Economy,83,343.79851998722387,1.0,1.9,6.483439388032956,89.99999999999999
27,2.033671478440892,Urban,Silver,92,3.73,Night,Premium,125,460.2837624776103,0.675,1.8333333333333333,6.51631563012141,46.666666666666664
32,2.179864811772348,Urban,Regular,79,4.05,Morning,Economy,83,306.390461217286,0.8,1.5714285714285714,5.956294725524858,25.71428571428572
48,3.4637385108011927,Urban,Silver,35,4.2,Night,Premium,51,251.4211394087152,1.2,1.5833333333333333,6.1710744408240545,90.0
71,4.070471320245163,Urban,Gold,31,3.81,Afternoon,Premium,140,614.63671317069,1.775,0.926829268292683,6.919834380871309,64.51219512195122
53,2.033671478440892,Rural,Silver,74,4.12,Night,Economy,76,231.1651667910225,1.325,1.8333333333333333,6.332459963111034,142.91666666666666
87,4.152231573271074,Rural,Silver,61,3.87,Evening,Premium,16,117.76366453355408,1.0740740740740742,0.8636363636363636,4.702647882767172,-7.239057239057231
36,3.021796196582768,Urban,Regular,82,4.62,Afternoon,Premium,72,253.4912438007839,0.9,2.375,6.296810073735483,113.75000000000004
39,3.262991278058612,Rural,Gold,71,4.11,Morning,Economy,111,404.5983991889042,0.975,1.9,6.6207643469676976,85.24999999999997
91,4.874140832670354,Rural,Gold,15,4.68,Evening,Premium,20,135.1772701347079,1.123456790123457,0.4691358024691358,4.808051090250083,-10.123456790123445
31,3.148466777251928,Urban,Regular,46,4.86,Night,Economy,128,360.8585507409454,0.775,2.111111111111111,6.414196384884183,68.88888888888891
94,4.646816403133967,Suburban,Silver,34,4.64,Night,Premium,64,231.3263184773236,1.1604938271604939,0.5671641791044776,5.374176929623194,-7.160493827160486
83,3.148466777251928,Urban,Gold,12,4.98,Morning,Economy,81,286.409294385432,1.0246913580246915,2.111111111111111,6.430640460163178,116.323731138546
34,2.4261372562229817,Urban,Silver,65,4.69,Afternoon,Premium,107,508.7118174567975,0.85,1.2222222222222223,6.271923825625497,3.8888888888889044
32,2.033671478440892,Rural,Gold,75,4.47,Morning,Premium,154,721.7212691270341,0.8,1.8333333333333333,6.965575528033099,46.66666666666667
22,2.179864811772348,Urban,Gold,15,3.53,Evening,Premium,180,552.2693747461685,0.55,1.5714285714285714,6.544316799072134,25.71428571428572
49,3.262991278058612,Rural,Silver,52,4.74,Afternoon,Premium,162,510.62689141008207,1.225,1.9,7.081274954081441,132.75
61,3.982931771429641,Urban,Silver,95,3.5,Night,Economy,164,415.9794524398186,1.525,1.0,6.454205405181415,52.49999999999999
21,2.4261372562229817,Urban,Gold,48,4.4,Afternoon,Premium,152,660.0597080304599,0.525,1.2222222222222223,6.471405689239018,-2.2222222222222117
40,3.148466777251928,Urban,Silver,16,4.59,Afternoon,Premium,157,644.0445755475266,1.0,2.111111111111111,7.215717555473067,111.1111111111111
22,2.033671478440892,Urban,Silver,82,4.3,Morning,Premium,172,710.884313751738,0.55,1.8333333333333333,6.950460612667753,46.66666666666668
34,2.629200764425884,Suburban,Gold,66,4.59,Morning,Economy,134,478.20015364109577,0.85,1.0,6.009967630840861,-15.000000000000002
56,3.7506765155716404,Rural,Silver,9,4.79,Afternoon,Premium,167,744.4180991800615,1.4,1.2258064516129032,7.153456492049452,71.61290322580643
93,3.920923861501161,Urban,Gold,60,4.63,Afternoon,Economy,111,478.7697584495512,1.1481481481481481,1.0555555555555556,6.365159319344712,21.193415637860085
38,2.4261372562229817,Suburban,Gold,57,4.26,Morning,Premium,16,104.0560727191975,0.95,1.2222222222222223,4.802549981388031,16.111111111111125
76,3.552852430579554,Suburban,Silver,74,4.18,Evening,Premium,159,486.1839276370279,1.9,1.4615384615384615,7.208670926352838,177.6923076923077
47,3.4637385108011927,Suburban,Silver,11,3.62,Night,Premium,148,657.0936874279021,1.175,1.5833333333333333,7.109444767014391,86.04166666666664
64,2.532082587647967,Urban,Silver,62,4.98,Evening,Economy,38,96.3007413779792,1.6,1.1,5.138672566458377,76.00000000000003
56,2.532082587647967,Rural,Gold,28,3.8,Afternoon,Economy,144,609.9082747031204,1.4,1.1,6.84615509594354,54.0
44,3.509113973502143,Rural,Silver,32,4.43,Night,Premium,154,502.1012063441772,1.1,1.52,6.734012677897505,67.20000000000002
34,2.033671478440892,Rural,Regular,11,3.75,Morning,Economy,179,465.719058488387,0.85,1.8333333333333333,6.5885763926173,55.833333333333314
45,3.148466777251928,Suburban,Silver,70,3.84,Night,Economy,122,308.43591786214927,1.125,2.111111111111111,6.597875728561879,137.5
31,2.179864811772348,Rural,Regular,22,4.88,Afternoon,Premium,172,806.0212701919081,0.775,1.5714285714285714,6.921938108013138,25.71428571428571
95,3.635872280930758,Rural,Regular,34,4.48,Evening,Economy,163,576.9675719994219,1.1728395061728396,1.3571428571428572,6.823683749044036,59.17107583774253
82,4.495900117373556,Rural,Regular,39,3.5,Night,Premium,67,284.2944207006542,1.0123456790123457,0.6440677966101694,5.443470760592405,-19.01234567901233
95,3.982931771429641,Urban,Silver,39,3.71,Afternoon,Premium,97,478.3662772118347,1.1728395061728396,1.0,6.331585242030114,17.283950617283956
27,2.7188773334623453,Suburban,Silver,1,4.93,Evening,Economy,41,119.4823999754907,0.675,3.1666666666666665,5.716003317050313,153.33333333333331
94,3.4165954829189302,Suburban,Regular,71,4.15,Night,Premium,154,532.5097779421501,1.1604938271604939,1.6521739130434783,6.929517782750285,91.73376274825551
66,2.9530197178004727,Urban,Silver,88,4.21,Evening,Premium,65,291.9008795114952,1.65,2.533333333333333,7.107544776050497,317.99999999999994
40,2.033671478440892,Rural,Gold,37,4.75,Afternoon,Premium,148,707.8553931548287,1.0,1.8333333333333333,7.169145906118994,83.33333333333333
56,3.5950703941493902,Suburban,Silver,62,4.74,Evening,Premium,129,435.7154538108565,1.4,1.4074074074074074,6.756375048033174,97.03703703703704
54,2.033671478440892,Suburban,Gold,48,4.26,Morning,Economy,154,504.0841142440527,1.35,1.8333333333333333,7.129784756149363,147.50000000000003
46,2.9530197178004727,Suburban,Silver,96,4.69,Morning,Premium,116,497.3770093020007,1.15,2.533333333333333,7.2793360907368925,191.3333333333333
65,3.021796196582768,Suburban,Silver,82,3.62,Evening,Premium,146,460.8002858653508,1.625,2.375,7.484032127829351,285.9375
96,4.253498873599125,Urban,Gold,11,4.19,Night,Economy,79,272.4960775620536,1.1851851851851851,0.7916666666666666,5.558242702777656,-5.185185185185186
